TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3,SUPP_INFO,CONS_OBJ
Polygon,555541009,555541009,1,Munții Retezat,Munții Retezat,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,383.16,383.19010425368,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541010,555541010,1,Munții Rodnei,Munții Rodnei,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,548.19,548.264754808714,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541011,555541011,1,Munții Semenic - Cheile Carașului,Munții Semenic - Cheile Carașului,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,362.135,362.026847302423,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541012,555541012,1,Munții Trascăului,Munții Trascăului,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,931.603984375,931.892132180394,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541013,555541013,1,Munții Vrancei,Munții Vrancei,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,380.6019921875,380.727918302604,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541014,555541014,1,Obcina Feredeului,Obcina Feredeului,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,637.575,637.602569135024,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541015,555541015,1,Ostrovu Lung - Gostinu,Ostrovu Lung - Gostinu,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,25.44,25.4350549745061,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541016,555541016,1,Pădurea Babadag,Pădurea Babadag,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,579.12,578.758227153845,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541017,555541017,1,Pădurea Bârnova,Pădurea Bârnova,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,126.847998046875,126.825345706565,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541018,555541018,1,Pădurea Bogata,Pădurea Bogata,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,63.4,63.4312060278107,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541019,555541019,1,Pădurea Hagieni,Pădurea Hagieni,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,14.1480004882812,14.1320746228229,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541020,555541020,1,Pădurea Macedonia,Pădurea Macedonia,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,45.832001953125,45.7997996215154,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541021,555541021,1,Pădurea Miclești,Pădurea Miclești,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,86.047001953125,86.0286881798667,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541022,555541022,1,Pescăria Cefa - Pădurea Rădvani,Pescăria Cefa - Pădurea Rădvani,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,120.932998046875,120.880615649173,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541023,555541023,1,Piemontul Făgăraș,Piemontul Făgăraș,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,712.01703125,712.355460374549,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541024,555541024,1,Podișul Hârtibaciului,Podișul Hârtibaciului,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,2377.79796875,2378.96227443196,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541025,555541025,1,Stepa Casimcea,Stepa Casimcea,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,219.5480078125,219.413748281427,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541026,555541026,1,Stepa Saraiu - Horea,Stepa Saraiu - Horea,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,41.2710009765625,41.2495305832466,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541027,555541027,1,Suhaia,Suhaia,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,45.16,45.1462891587751,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541028,555541028,1,Valea Alceului,Valea Alceului,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,36.0089990234375,35.9939374714783,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541029,555541029,1,Bazinul Fizeșului,Bazinul Fizeșului,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,16.495,16.4996898533395,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541030,555541030,1,Valea Mostiștea,Valea Mostiștea,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,66.147998046875,66.1352851299474,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555541031,555541031,1,Valea Oltului Inferior,Valea Oltului Inferior,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,527.8980078125,527.902057935574,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
